citrus fruit,semi-finished bread,margarine,ready soups
ham,beef,whole milk,whipped/sour cream
whole milk,dessert,pastry,long life bakery product
beef,citrus fruit,pip fruit,
specialty bar,,,
coffee,,,
beverages,,,
fish,other vegetables,packaged fruit/vegetables,cat food
pip fruit,other vegetables,whole milk,frozen vegetables
coffee,,,
canned beer,,,
frozen fish,chocolate marshmallow,candy,male cosmetics
whole milk,rolls/buns,pastry,
whole milk,dessert,rolls/buns,roll products
pastry,,,
sausage,spread cheese,rolls/buns,
beef,,,
frankfurter,other vegetables,dessert,
meat,chicken,pork,hamburger meat
whole milk,newspapers,,
canned beer,white wine,,
rolls/buns,soda,,
pip fruit,,,
whole milk,ice cream,soda,
sausage,root vegetables,other vegetables,dessert
beef,berries,yogurt,semi-finished bread
pastry,bottled beer,liquor,red/blush wine
frankfurter,other vegetables,whole milk,curd
yogurt,frozen meals,soda,
cat food,white wine,shopping bags,
pet care,soda,white wine,
ham,tropical fruit,butter,yogurt
sausage,tropical fruit,berries,whole milk
tropical fruit,pip fruit,whole milk,
whole milk,pastry,newspapers,
canned vegetables,bottled beer,,
pork,,,
pip fruit,frozen meals,soda,shopping bags
sausage,onions,yogurt,detergent
pork,beef,citrus fruit,root vegetables
citrus fruit,whole milk,yogurt,white bread
citrus fruit,,,
sausage,pork,yogurt,spread cheese
berries,newspapers,,
brown bread,meat spreads,bottled water,fruit/vegetable juice
curd,whipped/sour cream,cream cheese,margarine
whipped/sour cream,,,
pip fruit,whole milk,butter,dessert
sausage,curd,soda,
shopping bags,,,
citrus fruit,hygiene articles,cling film/bags,
frankfurter,chicken,root vegetables,other vegetables
oil,bottled beer,,
beverages,,,
soda,cake bar,candy,
whole milk,soda,seasonal products,
pork,beef,cream cheese,tidbits
bottled water,,,
brown bread,,,
whole milk,frozen vegetables,,
rolls/buns,,,
whole milk,spices,,
ham,finished products,whipped/sour cream,hard cheese
frankfurter,citrus fruit,onions,other vegetables
specialty cheese,soda,,
pork,tropical fruit,soda,canned beer
citrus fruit,mustard,soda,canned beer
canned vegetables,bottled water,,
sausage,pip fruit,other vegetables,hard cheese
frankfurter,ham,dessert,yogurt
domestic eggs,canned beer,,
sausage,yogurt,white wine,
spread cheese,misc. beverages,,
other vegetables,domestic eggs,napkins,dishes
misc. beverages,specialty chocolate,candy,
citrus fruit,tropical fruit,yogurt,frozen fish
beef,root vegetables,hygiene articles,
yogurt,seasonal products,,
sausage,pork,root vegetables,other vegetables
chocolate,,,
other vegetables,frozen fish,pickled vegetables,dog food
butter,ice cream,brown bread,bottled beer
tropical fruit,seasonal products,,
other vegetables,sweet spreads,long life bakery product,detergent
canned beer,chocolate,potted plants,
chicken,pork,beef,other vegetables
sausage,pastry,,
curd,salty snack,,
salty snack,,,
other vegetables,whole milk,yogurt,rolls/buns
citrus fruit,tropical fruit,whole milk,yogurt
sausage,soda,shopping bags,
citrus fruit,tropical fruit,rolls/buns,oil
tropical fruit,coffee,soda,misc. beverages
chicken,pork,beef,grapes
white wine,chocolate,shopping bags,
sausage,other vegetables,brown bread,
sausage,spices,newspapers,
cat food,female sanitary products,,
beef,root vegetables,herbs,packaged fruit/vegetables
frankfurter,tropical fruit,,
frankfurter,turkey,tropical fruit,grapes
tropical fruit,long life bakery product,,
bottled water,specialty chocolate,,
whole milk,dessert,ice cream,misc. beverages
pet care,,,
ham,yogurt,UHT-milk,sliced cheese
pip fruit,dessert,butter milk,yogurt
bottled water,male cosmetics,,
tropical fruit,brown bread,margarine,cat food
citrus fruit,coffee,canned beer,chewing gum
pork,root vegetables,pastry,bottled beer
citrus fruit,whole milk,pastry,soda
newspapers,,,
curd,specialty cheese,flour,long life bakery product
whole milk,cream cheese,specialty chocolate,candy
sausage,butter,bottled beer,
UHT-milk,canned beer,,
tropical fruit,condensed milk,dog food,bottled water
yogurt,bottled water,misc. beverages,fruit/vegetable juice
other vegetables,yogurt,beverages,UHT-milk
turkey,tropical fruit,pip fruit,onions
pastry,ketchup,chocolate,napkins
whipped/sour cream,candy,,
misc. beverages,,,
brown bread,,,
ham,chicken,other vegetables,processed cheese
sausage,dessert,sliced cheese,brown bread
tropical fruit,yogurt,beverages,rolls/buns
citrus fruit,root vegetables,yogurt,hard cheese
photo/film,,,
sausage,other vegetables,rolls/buns,brown bread
pork,frozen potato products,rice,flower (seeds)
frankfurter,citrus fruit,tropical fruit,whole milk
brown bread,pastry,bottled water,
pork,root vegetables,onions,dessert
chocolate,potted plants,shopping bags,
frankfurter,yogurt,margarine,bottled water
whole milk,beverages,bottled beer,
chicken,pip fruit,root vegetables,herbs
citrus fruit,root vegetables,packaged fruit/vegetables,whole milk
hamburger meat,tropical fruit,root vegetables,other vegetables
root vegetables,whole milk,bottled water,abrasive cleaner
finished products,pet care,soda,
canned beer,,,
whole milk,pasta,mustard,ketchup
bottled water,fruit/vegetable juice,white wine,
turkey,whole milk,domestic eggs,rolls/buns
turkey,tropical fruit,whole milk,yogurt
meat,turkey,hamburger meat,citrus fruit
tropical fruit,pip fruit,yogurt,frozen meals
detergent,softener,shopping bags,
liquor,,,
citrus fruit,whole milk,potted plants,
whole milk,,,
frankfurter,pip fruit,other vegetables,soda
frankfurter,margarine,newspapers,shopping bags
waffles,,,
whole milk,yogurt,rolls/buns,soups
berries,whole milk,hard cheese,processed cheese
frankfurter,sausage,hamburger meat,pip fruit
citrus fruit,tropical fruit,yogurt,rolls/buns
soda,,,
pork,root vegetables,whole milk,pickled vegetables
frankfurter,pork,tropical fruit,pip fruit
ham,whole milk,sliced cheese,bottled water
citrus fruit,berries,whole milk,butter milk
chicken,whole milk,soft cheese,coffee
whole milk,,,
tropical fruit,berries,other vegetables,whole milk
curd,whipped/sour cream,newspapers,
sausage,citrus fruit,tropical fruit,root vegetables
hamburger meat,whole milk,white bread,brown bread
citrus fruit,whole milk,butter milk,UHT-milk
sausage,rolls/buns,chewing gum,specialty bar
red/blush wine,specialty bar,,
other vegetables,whole milk,white bread,
ham,other vegetables,processed cheese,rolls/buns
beef,citrus fruit,root vegetables,whole milk
pip fruit,bottled water,liquor,napkins
beef,,,
whole milk,roll products,semi-finished bread,margarine
pork,root vegetables,whole milk,whipped/sour cream
frankfurter,whole milk,bottled water,
red/blush wine,,,
bottled water,soda,potted plants,
ham,beef,butter,yogurt
soda,,,
soda,,,
yogurt,,,
cleaner,,,
frankfurter,other vegetables,yogurt,UHT-milk
frankfurter,onions,whole milk,
pip fruit,yogurt,soft cheese,brown bread
ham,whole milk,soft cheese,long life bakery product
condensed milk,rolls/buns,sugar,cat food
soda,long life bakery product,shopping bags,
beef,rolls/buns,dog food,soda
rolls/buns,,,
pork,other vegetables,rolls/buns,
sausage,ham,root vegetables,other vegetables
sausage,meat,chicken,hamburger meat
butter,frozen vegetables,margarine,cake bar
berries,beverages,,
sausage,whole milk,butter,cream cheese
sausage,root vegetables,whole milk,pastry
sausage,citrus fruit,pip fruit,whole milk
hamburger meat,other vegetables,rolls/buns,
other vegetables,butter,sliced cheese,cream cheese
soda,bottled beer,,
sausage,soda,white wine,chewing gum
rolls/buns,brown bread,canned beer,
beef,onions,other vegetables,whipped/sour cream
sausage,other vegetables,butter,curd
pork,beef,root vegetables,other vegetables
rolls/buns,,,
pip fruit,root vegetables,herbs,whole milk
whole milk,bottled water,potted plants,
frankfurter,root vegetables,whole milk,margarine
pork,beef,root vegetables,
sausage,whole milk,margarine,
packaged fruit/vegetables,whole milk,beverages,rolls/buns
coffee,bottled water,cling film/bags,
other vegetables,whole milk,curd,domestic eggs
sausage,citrus fruit,onions,other vegetables
ham,tropical fruit,beverages,white bread
bottled water,white wine,,
bottled water,soda,,
ham,root vegetables,onions,whole milk
tropical fruit,root vegetables,whole milk,curd
tropical fruit,pip fruit,other vegetables,soda
berries,,,
whole milk,rolls/buns,brown bread,margarine
canned vegetables,newspapers,,
other vegetables,frozen potato products,oil,shopping bags
pip fruit,UHT-milk,white bread,brown bread
other vegetables,whole milk,pet care,soda
tropical fruit,yogurt,white bread,soda
rolls/buns,canned beer,,
frankfurter,hamburger meat,root vegetables,other vegetables
root vegetables,whole milk,hard cheese,domestic eggs
chicken,berries,root vegetables,herbs
meat,whole milk,domestic eggs,bottled water
canned beer,,,
frankfurter,sausage,hamburger meat,tropical fruit
ham,beef,citrus fruit,tropical fruit
chicken,rolls/buns,,
whole milk,whipped/sour cream,,
berries,other vegetables,yogurt,whipped/sour cream
pork,other vegetables,,
cat food,canned beer,newspapers,
other vegetables,packaged fruit/vegetables,whole milk,white bread
whole milk,potted plants,,
dishes,,,
whole milk,rolls/buns,potted plants,shopping bags
whole milk,yogurt,coffee,
pork,root vegetables,bottled water,soda
sausage,rolls/buns,soda,
whipped/sour cream,specialty fat,waffles,specialty chocolate
pork,tropical fruit,grapes,root vegetables
chocolate,,,
long life bakery product,newspapers,,
beef,tropical fruit,root vegetables,other vegetables
frankfurter,pork,beef,tropical fruit
tropical fruit,onions,whole milk,whipped/sour cream
tropical fruit,root vegetables,whole milk,curd
frankfurter,sausage,turkey,tropical fruit
sausage,pip fruit,root vegetables,herbs
root vegetables,margarine,bottled water,soda
pork,citrus fruit,pip fruit,root vegetables
chicken,hamburger meat,tropical fruit,pip fruit
other vegetables,whole milk,curd,whipped/sour cream
whole milk,butter,yogurt,frozen meals
whipped/sour cream,,,
zwieback,salty snack,popcorn,waffles
pork,bottled beer,salty snack,detergent
rolls/buns,roll products,cat food,shopping bags
root vegetables,other vegetables,butter,
citrus fruit,onions,yogurt,rolls/buns
pip fruit,onions,other vegetables,vinegar
sausage,spread cheese,mustard,bottled water
frankfurter,hamburger meat,pip fruit,other vegetables
chicken,whole milk,salty snack,long life bakery product
sausage,other vegetables,packaged fruit/vegetables,bottled beer
long life bakery product,,,
citrus fruit,other vegetables,whole milk,yogurt
other vegetables,butter milk,frozen fish,oil
pip fruit,whole milk,domestic eggs,white bread
tropical fruit,pip fruit,other vegetables,whole milk
onions,other vegetables,whole milk,curd
root vegetables,other vegetables,curd,cream cheese
rolls/buns,margarine,tea,bottled beer
frankfurter,bottled water,soda,newspapers
turkey,citrus fruit,tropical fruit,root vegetables
butter milk,cream cheese,bottled water,
whole milk,butter,rolls/buns,bottled beer
onions,pastry,potted plants,
herbs,whole milk,butter milk,yogurt
berries,yogurt,domestic eggs,newspapers
ice cream,cereals,chewing gum,
whipped/sour cream,ice cream,potted plants,
chicken,hamburger meat,herbs,other vegetables
bottled beer,liquor,liquor (appetizer),long life bakery product
napkins,,,
sausage,citrus fruit,yogurt,pastry
tropical fruit,other vegetables,yogurt,frozen vegetables
grapes,berries,butter,frozen vegetables
beef,soda,detergent,flower (seeds)
whipped/sour cream,,,
oil,,,
other vegetables,whipped/sour cream,rolls/buns,pastry
ice cream,,,
frankfurter,ham,beef,berries
hard cheese,,,
canned beer,,,
other vegetables,,,
whole milk,curd,dessert,roll products
sausage,rolls/buns,pastry,soda
root vegetables,domestic eggs,,
other vegetables,bottled beer,red/blush wine,prosecco
sliced cheese,hard cheese,coffee,soda
whole milk,dessert,,
yogurt,soft cheese,,
frankfurter,ham,citrus fruit,tropical fruit
sausage,turkey,tropical fruit,grapes
citrus fruit,pip fruit,other vegetables,
frankfurter,meat,white bread,newspapers
bottled water,flower (seeds),,
finished products,dessert,pastry,shopping bags
abrasive cleaner,,,
dessert,misc. beverages,fruit/vegetable juice,
other vegetables,whole milk,butter,yogurt
curd,whipped/sour cream,bottled water,
bottled beer,nut snack,,
whipped/sour cream,newspapers,,
frankfurter,,,
soda,,,
specialty cheese,soap,,
other vegetables,whole milk,frozen vegetables,frozen dessert
misc. beverages,chocolate,shopping bags,
bottled water,,,
soda,chewing gum,,
other vegetables,,,
citrus fruit,semi-finished bread,newspapers,
root vegetables,other vegetables,whole milk,pet care
turkey,packaged fruit/vegetables,butter milk,UHT-milk
yogurt,canned beer,,
citrus fruit,other vegetables,white bread,brown bread
pip fruit,misc. beverages,,
curd,yogurt,oil,bottled water
liver loaf,,,
whole milk,processed cheese,pastry,soda
beef,other vegetables,packaged fruit/vegetables,dog food
ice cream,dishes,,
beef,ice cream,,
pork,beef,butter,whipped/sour cream
pip fruit,margarine,soda,long life bakery product
chicken,other vegetables,beverages,spices
chicken,citrus fruit,whole milk,processed cheese
liqueur,,,
berries,yogurt,whipped/sour cream,
sausage,UHT-milk,domestic eggs,white bread
sausage,root vegetables,butter,oil
other vegetables,pastry,canned fruit,chocolate
bottled beer,,,
sausage,meat,berries,whole milk
bottled water,soda,,
newspapers,,,
soda,,,
packaged fruit/vegetables,,,
dessert,rolls/buns,waffles,
hamburger meat,pip fruit,tea,bottled beer
white bread,soda,shopping bags,
sausage,meat,citrus fruit,yogurt
shopping bags,,,
shopping bags,,,
beef,root vegetables,herbs,frozen vegetables
citrus fruit,pip fruit,other vegetables,rolls/buns
citrus fruit,butter,frozen vegetables,baking powder
frozen potato products,seasonal products,,
curd,beverages,pastry,potted plants
frankfurter,beef,other vegetables,chocolate
whipped/sour cream,UHT-milk,domestic eggs,
whole milk,soda,specialty bar,newspapers
pastry,canned beer,chocolate,newspapers
whole milk,curd,soda,bottled beer
whole milk,misc. beverages,salty snack,long life bakery product
citrus fruit,oil,baking powder,candy
whole milk,canned fish,bottled beer,abrasive cleaner
oil,candy,,
meat,hamburger meat,brown bread,
specialty chocolate,,,
bottled beer,,,
ice cream,,,
other vegetables,,,
beef,whipped/sour cream,roll products,
canned vegetables,female sanitary products,shopping bags,
beef,citrus fruit,root vegetables,other vegetables
citrus fruit,tropical fruit,whole milk,butter milk
sausage,citrus fruit,,
bottled water,bottled beer,,
tropical fruit,,,
other vegetables,whole milk,dessert,butter milk
root vegetables,,,
dessert,bottled water,fruit/vegetable juice,
chewing gum,specialty bar,,
onions,whole milk,curd,soda
pip fruit,root vegetables,other vegetables,whole milk
soda,,,
packaged fruit/vegetables,,,
tropical fruit,other vegetables,packaged fruit/vegetables,butter
canned beer,,,
sausage,pip fruit,root vegetables,whole milk
soda,misc. beverages,specialty bar,
whole milk,semi-finished bread,sugar,coffee
frozen dessert,pastry,semi-finished bread,vinegar
citrus fruit,tropical fruit,pip fruit,shopping bags
coffee,seasonal products,shopping bags,
oil,canned beer,,
tropical fruit,,,
soda,,,
chicken,curd,,
other vegetables,packaged fruit/vegetables,dessert,frozen vegetables
dessert,flower soil/fertilizer,flower (seeds),
sausage,other vegetables,frozen dessert,pastry
condensed milk,pastry,chocolate,
brown bread,soda,,
pip fruit,,,
bottled water,soda,fruit/vegetable juice,salty snack
shopping bags,,,
sausage,sparkling wine,,
whole milk,frozen vegetables,bottled water,
soda,,,
whole milk,yogurt,frozen vegetables,
pastry,chocolate,specialty bar,
citrus fruit,tropical fruit,whole milk,curd
ice cream,,,
whole milk,UHT-milk,frozen potato products,baking powder
whole milk,dessert,yogurt,white bread
frankfurter,grapes,,
citrus fruit,oil,misc. beverages,
yogurt,bottled water,soda,newspapers
yogurt,waffles,hygiene articles,
rolls/buns,bottled beer,hygiene articles,
soda,fruit/vegetable juice,bottled beer,
onions,whole milk,processed cheese,pastry
butter milk,white bread,pet care,newspapers
frankfurter,dessert,rolls/buns,artif. sweetener
frozen dessert,softener,,
citrus fruit,tropical fruit,pip fruit,yogurt
tropical fruit,other vegetables,whole milk,curd
hard cheese,pastry,popcorn,potted plants
whipped/sour cream,,,
pork,bottled water,white wine,
onions,white bread,hygiene articles,
tropical fruit,pip fruit,whole milk,hard cheese
